9.900000000000000355e+00,5.300000000000003375e+00,1.165000000000000000e+02,6.900000000000002132e+00
1.279999999999999716e+01,1.199999999999999716e+02,2.019999999999998508e+01,2.070000000000000284e+01
7.200000000000000178e+00,1.099999999999999467e+01,1.217999999999999972e+02,1.739999999999999858e+01
1.099999999999998224e+01,1.669999999999998863e+01,1.233999999999999773e+02,1.950000000000000000e+01
1.309999999999999076e+01,1.849999999999999645e+01,7.500000000000000888e+00,1.171000000000000085e+02
1.369999999999999574e+01,1.760000000000000142e+01,1.320000000000000107e+01,1.185000000000000000e+02
5.800000000000002487e+00,8.000000000000003553e+00,4.600000000000003197e+00,1.134000000000000057e+02
1.489999999999999858e+01,1.979999999999999716e+01,2.159999999999999432e+01,1.271999999999999886e+02
7.600000000000001421e+00,1.200000000000000355e+01,1.139999999999999858e+01,1.240999999999999943e+02
1.292000000000000171e+02,2.159999999999998721e+01,1.500000000000000000e+01,1.939999999999999858e+01
8.000000000000000000e+00,7.700000000000001954e+00,1.145000000000000000e+02,4.500000000000001776e+00
7.799999999999992717e+00,1.030000000000000071e+01,7.699999999999998401e+00,1.170000000000000000e+02
3.900000000000000355e+00,5.300000000000000711e+00,8.600000000000003197e+00,1.154000000000000057e+02
1.249999999999995381e+01,1.389999999999999503e+01,1.240999999999999943e+02,8.700000000000013500e+00
1.150999999999999943e+02,7.500000000000000000e+00,8.900000000000003908e+00,4.300000000000000711e+00
1.229999999999999538e+01,1.390000000000000213e+01,1.180000000000000071e+01,1.202999999999999829e+02
1.809999999999999432e+01,1.499999999999999467e+01,1.201999999999999886e+02,1.340000000000000568e+01
9.699999999999999289e+00,5.000000000000001776e+00,5.400000000000003020e+00,1.141000000000000085e+02
9.200000000000001066e+00,1.141000000000000085e+02,7.700000000000002842e+00,8.900000000000002132e+00
1.570000000000000639e+01,7.600000000000003197e+00,1.179000000000000057e+02,3.900000000000003020e+00
1.699999999999997868e+01,1.799999999999998579e+01,1.222999999999999829e+02,1.669999999999998863e+01
1.222000000000000028e+02,1.239999999999999858e+01,1.899999999999999645e+01,1.550000000000000355e+01
1.569999999999999218e+01,1.309999999999999076e+01,1.219999999999999858e+02,9.400000000000005684e+00
1.009999999999999787e+01,7.300000000000001599e+00,5.400000000000003020e+00,1.150999999999999943e+02
1.670000000000000284e+01,1.205000000000000000e+02,1.179999999999999716e+01,9.500000000000001776e+00
1.100000000000001066e+01,1.155000000000000000e+02,9.199999999999999289e+00,9.800000000000004263e+00
1.509999999999999432e+01,2.590000000000000924e+01,1.310000000000000497e+01,1.162999999999999972e+02
5.600000000000001421e+00,1.162999999999999972e+02,9.900000000000002132e+00,7.500000000000001776e+00
1.739999999999998437e+01,1.198999999999999915e+02,1.240000000000000568e+01,1.279999999999999716e+01
7.600000000000004974e+00,1.620000000000000284e+01,1.219999999999999574e+01,1.152999999999999972e+02
1.570000000000000284e+01,9.100000000000001421e+00,1.193000000000000114e+02,1.110000000000000320e+01
1.579999999999999183e+01,1.238999999999999915e+02,6.700000000000001954e+00,1.929999999999999005e+01
1.090000000000000391e+01,1.164000000000000057e+02,1.360000000000001208e+01,1.579999999999998650e+01
1.169999999999998508e+01,1.197999999999999829e+02,1.729999999999999005e+01,8.700000000000001066e+00
1.100000000000000711e+01,1.155000000000000142e+02,2.169999999999998508e+01,9.599999999999999645e+00
1.168000000000000114e+02,1.070000000000000107e+01,8.900000000000002132e+00,9.600000000000004974e+00
1.199999999999999467e+01,1.261999999999999744e+02,2.580000000000000071e+01,1.810000000000000142e+01
6.300000000000001599e+00,1.155999999999999943e+02,7.500000000000001776e+00,9.400000000000000355e+00
1.859999999999999432e+01,1.230000000000000249e+01,1.159000000000000057e+02,9.500000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
