1.429999999999999361e+01,1.185999999999999943e+02
1.165000000000000000e+02,1.210000000000000142e+01
9.500000000000003553e+00,1.153999999999999915e+02
1.147000000000000028e+02,6.300000000000000711e+00
1.168999999999999915e+02,7.300000000000000711e+00
6.000000000000001776e+00,1.170000000000000000e+02
6.800000000000000711e+00,1.189000000000000057e+02
7.800000000000000711e+00,1.172000000000000028e+02
1.199000000000000057e+02,9.500000000000003553e+00
1.112000000000000028e+02,7.700000000000003730e+00
6.700000000000001066e+00,1.167999999999999972e+02
1.759999999999998721e+01,1.122000000000000028e+02
1.154000000000000057e+02,1.129999999999999893e+01
3.699999999999999734e+00,1.122000000000000028e+02
1.192999999999999972e+02,9.599999999999996092e+00
1.230000000000000426e+01,1.125000000000000000e+02
1.177999999999999829e+02,1.060000000000000320e+01
2.600000000000000533e+00,1.149000000000000057e+02
1.180000000000000071e+01,1.140000000000000000e+02
1.819999999999998863e+01,1.224999999999999858e+02
7.500000000000001776e+00,1.114000000000000057e+02
1.175000000000000000e+02,1.710000000000000142e+01
9.200000000000002842e+00,1.160999999999999943e+02
1.500000000000000711e+01,1.149000000000000057e+02
1.152000000000000028e+02,1.700000000000000178e+00
5.500000000000001776e+00,1.085000000000000000e+02
9.300000000000004263e+00,1.201999999999999886e+02
1.117000000000000028e+02,2.309999999999999432e+01
8.900000000000002132e+00,1.140999999999999943e+02
8.400000000000002132e+00,1.163000000000000114e+02
8.400000000000002132e+00,1.188999999999999915e+02
1.177000000000000028e+02,1.379999999999999893e+01
1.185000000000000000e+02,1.080000000000000071e+01
1.050000000000000000e+01,1.167000000000000028e+02
1.174999999999999858e+02,1.540000000000000213e+01
1.169999999999999396e+01,1.206999999999999886e+02
1.409999999999999432e+01,1.196999999999999886e+02
1.231000000000000085e+02,5.700000000000001066e+00
1.159999999999999964e+01,1.162000000000000028e+02
3.700000000000000178e+00,1.162999999999999972e+02
7.500000000000000000e+00,1.167999999999999972e+02
1.170999999999999943e+02,1.569999999999999929e+01
1.114000000000000057e+02,1.419999999999999929e+01
6.700000000000003730e+00,1.149000000000000057e+02
9.099999999999997868e+00,1.156999999999999886e+02
8.800000000000000711e+00,1.132000000000000028e+02
2.009999999999999432e+01,1.155000000000000000e+02
1.360000000000000142e+01,1.152000000000000028e+02
1.400000000000000000e+01,1.162000000000000028e+02
1.180999999999999943e+02,1.429999999999999716e+01
1.154000000000000057e+02,5.800000000000000711e+00
7.500000000000000888e+00,1.150000000000000000e+02
1.176999999999999886e+02,1.939999999999998437e+01
1.199000000000000057e+02,5.400000000000002132e+00
1.509999999999999609e+01,1.145000000000000000e+02
5.400000000000001243e+00,1.142000000000000028e+02
5.100000000000003197e+00,1.124000000000000057e+02
1.019999999999999929e+01,1.174000000000000057e+02
2.300000000000001599e+00,1.144000000000000057e+02
1.194000000000000057e+02,1.010000000000000320e+01
1.329999999999999538e+01,1.159000000000000057e+02
6.500000000000001776e+00,1.175000000000000000e+02
1.140999999999999943e+02,3.700000000000000178e+00
1.145999999999999943e+02,7.899999999999998579e+00
1.049999999999999822e+01,1.092999999999999972e+02
9.199999999999993960e+00,1.172999999999999972e+02
2.679999999999996518e+01,1.142999999999999972e+02
1.050000000000000355e+01,1.220000000000000000e+02
1.187999999999999972e+02,1.740000000000000568e+01
1.197000000000000028e+02,1.569999999999998508e+01
1.120000000000000284e+01,1.154000000000000057e+02
1.930000000000000426e+01,1.182999999999999972e+02
9.800000000000000711e+00,1.170000000000000000e+02
2.539999999999998082e+01,1.186000000000000085e+02
1.180000000000000000e+02,2.259999999999999432e+01
1.160999999999999943e+02,7.800000000000002487e+00
1.187000000000000028e+02,1.199999999999999645e+01
1.199999999999999822e+01,1.147999999999999972e+02
1.500000000000000000e+01,1.205000000000000000e+02
1.369999999999998330e+01,1.127000000000000028e+02
1.079999999999999716e+01,1.162000000000000028e+02
1.145000000000000000e+02,1.289999999999999858e+01
1.899999999999999289e+01,1.171000000000000085e+02
9.600000000000001421e+00,1.175000000000000000e+02
8.400000000000002132e+00,1.125000000000000000e+02
9.100000000000003197e+00,1.154000000000000057e+02
1.150000000000000000e+02,1.760000000000000142e+01
